time,iterations,updates,reward,queue_size,rollout_version
3143.2978279590607,393216.0,192.0,-8.6,1.0,190.0
3165.0539181232452,395264.0,193.0,-8.8,1.0,190.0
3185.8619742393494,397312.0,194.0,-10.8,1.0,190.0
3206.8311195373535,399360.0,195.0,-7.8,1.0,190.0
3227.5778517723083,401408.0,196.0,-10.6,1.0,190.0
3247.938122987747,403456.0,197.0,-10.8,1.0,195.0
3276.5655329227448,405504.0,198.0,-5.4,1.0,195.0
3298.566030025482,407552.0,199.0,-12.8,1.0,195.0
3320.027856826782,409600.0,200.0,-11.4,1.0,195.0
3341.830416917801,411648.0,201.0,-9.4,1.0,195.0
3364.716475248337,413696.0,202.0,-7.0,1.0,200.0
3387.7456336021423,415744.0,203.0,-9.2,1.0,200.0
3409.7209181785583,417792.0,204.0,-11.0,1.0,200.0
3440.3398315906525,419840.0,205.0,-9.4,1.0,200.0
3471.5717356204987,421888.0,206.0,-5.8,1.0,200.0
3498.0357315540314,423936.0,207.0,-7.4,1.0,205.0
3520.8316156864166,425984.0,208.0,-10.0,1.0,205.0
3542.7405598163605,428032.0,209.0,-8.6,1.0,205.0
